Participant ID,Trial,Total Pot,Individual Offer,Opponent Offer,Model Decision,Utility,Accept Probability
1030,2,9,3.6,5.4,Accept,1.98,0.88
1030,4,12,2.4,9.6,Reject,-4.08,0.02
1030,6,15,3.0,12.0,Reject,-5.1,0.01
1030,7,15,6.0,9.0,Accept,3.3,0.96
1030,8,9,2.7,6.3,Accept,-0.54,0.37
1030,9,12,4.2,7.8,Accept,0.96,0.72
1030,11,15,5.25,9.75,Accept,1.2,0.77
1030,13,12,3.0,9.0,Reject,-2.4,0.08
1030,14,9,2.7,6.3,Accept,-0.54,0.37
1030,15,9,3.6,5.4,Accept,1.98,0.88
1030,16,12,4.8,7.2,Accept,2.64,0.93
1030,18,15,5.25,9.75,Accept,1.2,0.77
1030,19,15,1.5,13.5,Reject,-9.3,0.0
1030,21,15,5.25,9.75,Accept,1.2,0.77
1030,22,12,4.2,7.8,Reject,0.96,0.72
1030,24,9,2.7,6.3,Reject,-0.54,0.37
1030,25,18,9.0,9.0,Accept,9.0,1.0
1030,26,6,1.2,4.8,Accept,-2.04,0.12
1030,27,15,3.75,11.25,Reject,-3.0,0.05
1030,28,15,3.0,12.0,Reject,-5.1,0.01
1030,31,9,1.8,7.2,Reject,-3.06,0.04
1030,32,15,6.0,9.0,Accept,3.3,0.96
1030,33,15,5.25,9.75,Accept,1.2,0.77
1030,36,9,2.7,6.3,Reject,-0.54,0.37
1030,37,12,1.2,10.8,Reject,-7.44,0.0
1030,38,9,4.5,4.5,Accept,4.5,0.99
1030,40,6,2.4,3.6,Accept,1.32,0.79
1030,42,6,1.8,4.2,Reject,-0.36,0.41
1030,44,9,1.8,7.2,Reject,-3.06,0.04
1030,45,9,2.25,6.75,Accept,-1.8,0.14
1030,46,15,3.75,11.25,Reject,-3.0,0.05
1030,47,9,2.25,6.75,Reject,-1.8,0.14
1030,48,9,4.5,4.5,Accept,4.5,0.99
1030,50,18,4.5,13.5,Reject,-3.6,0.03
1030,51,18,5.4,12.6,Accept,-1.08,0.25
1031,1,12,1.2,10.8,Reject,-7.44,0.0
1031,2,9,3.6,5.4,Reject,1.98,0.88
1031,3,15,3.75,11.25,Reject,-3.0,0.05
1031,4,15,1.5,13.5,Reject,-9.3,0.0
1031,5,15,6.0,9.0,Accept,3.3,0.96
1031,7,9,4.5,4.5,Accept,4.5,0.99
1031,8,15,3.75,11.25,Reject,-3.0,0.05
1031,9,12,3.0,9.0,Reject,-2.4,0.08
1031,10,6,1.8,4.2,Reject,-0.36,0.41
1031,12,15,5.25,9.75,Accept,1.2,0.77
1031,14,15,6.0,9.0,Accept,3.3,0.96
1031,16,12,4.2,7.8,Accept,0.96,0.72
1031,17,9,3.6,5.4,Accept,1.98,0.88
1031,18,9,2.7,6.3,Accept,-0.54,0.37
1031,20,15,3.0,12.0,Reject,-5.1,0.01
1031,21,9,4.5,4.5,Accept,4.5,0.99
1031,22,15,5.25,9.75,Accept,1.2,0.77
1031,23,18,5.4,12.6,Reject,-1.08,0.25
1031,24,15,1.5,13.5,Reject,-9.3,0.0
1031,25,6,1.2,4.8,Reject,-2.04,0.12
1031,27,12,4.8,7.2,Accept,2.64,0.93
1031,28,9,2.25,6.75,Reject,-1.8,0.14
1031,29,9,1.8,7.2,Reject,-3.06,0.04
1031,31,9,2.7,6.3,Accept,-0.54,0.37
1031,32,6,2.4,3.6,Accept,1.32,0.79
1031,35,9,2.25,6.75,Reject,-1.8,0.14
1031,38,15,5.25,9.75,Reject,1.2,0.77
1031,39,12,4.2,7.8,Accept,0.96,0.72
1031,42,9,2.7,6.3,Accept,-0.54,0.37
1031,43,18,9.0,9.0,Accept,9.0,1.0
1031,45,9,2.7,6.3,Reject,-0.54,0.37
1031,46,12,2.4,9.6,Reject,-4.08,0.02
1031,47,18,4.5,13.5,Reject,-3.6,0.03
1031,49,9,1.8,7.2,Reject,-3.06,0.04
1031,50,15,3.0,12.0,Reject,-5.1,0.01
1031,51,15,5.25,9.75,Accept,1.2,0.77
1032,1,15,3.75,11.25,Reject,-3.0,0.05
1032,3,9,3.6,5.4,Accept,1.98,0.88
1032,4,15,6.0,9.0,Accept,3.3,0.96
1032,6,15,1.5,13.5,Reject,-9.3,0.0
1032,7,9,2.7,6.3,Reject,-0.54,0.37
1032,8,18,4.5,13.5,Reject,-3.6,0.03
1032,10,12,2.4,9.6,Reject,-4.08,0.02
1032,11,15,3.0,12.0,Reject,-5.1,0.01
1032,13,15,6.0,9.0,Accept,3.3,0.96
1032,15,15,1.5,13.5,Reject,-9.3,0.0
1032,16,12,3.0,9.0,Reject,-2.4,0.08
1032,17,9,3.6,5.4,Accept,1.98,0.88
1032,18,15,5.25,9.75,Accept,1.2,0.77
1032,19,15,5.25,9.75,Accept,1.2,0.77
1032,20,9,2.7,6.3,Reject,-0.54,0.37
1032,21,9,2.25,6.75,Reject,-1.8,0.14
1032,23,15,5.25,9.75,Accept,1.2,0.77
1032,26,15,3.75,11.25,Reject,-3.0,0.05
1032,27,12,4.2,7.8,Reject,0.96,0.72
1032,28,12,4.2,7.8,Accept,0.96,0.72
1032,29,12,1.2,10.8,Reject,-7.44,0.0
1032,31,9,1.8,7.2,Reject,-3.06,0.04
1032,33,9,4.5,4.5,Accept,4.5,0.99
1032,36,6,1.2,4.8,Reject,-2.04,0.12
1032,37,12,4.8,7.2,Accept,2.64,0.93
1032,40,6,2.4,3.6,Accept,1.32,0.79
1032,41,6,1.8,4.2,Accept,-0.36,0.41
1032,43,9,2.7,6.3,Reject,-0.54,0.37
1032,44,9,4.5,4.5,Accept,4.5,0.99
1032,45,15,5.25,9.75,Reject,1.2,0.77
1032,46,18,9.0,9.0,Accept,9.0,1.0
1032,47,9,2.7,6.3,Reject,-0.54,0.37
1032,48,9,2.25,6.75,Reject,-1.8,0.14
1032,49,15,3.0,12.0,Reject,-5.1,0.01
1032,50,18,5.4,12.6,Reject,-1.08,0.25
1032,51,9,1.8,7.2,Reject,-3.06,0.04
1033,2,9,2.25,6.75,Reject,-1.8,0.14
1033,3,15,5.25,9.75,Reject,1.2,0.77
1033,4,15,5.25,9.75,Reject,1.2,0.77
1033,5,9,3.6,5.4,Accept,1.98,0.88
1033,6,12,2.4,9.6,Reject,-4.08,0.02
1033,8,9,2.7,6.3,Accept,-0.54,0.37
1033,9,9,2.7,6.3,Accept,-0.54,0.37
1033,10,9,2.7,6.3,Accept,-0.54,0.37
1033,12,15,5.25,9.75,Accept,1.2,0.77
1033,13,6,1.2,4.8,Reject,-2.04,0.12
1033,15,15,6.0,9.0,Accept,3.3,0.96
1033,16,12,4.2,7.8,Accept,0.96,0.72
1033,18,18,4.5,13.5,Accept,-3.6,0.03
1033,20,9,3.6,5.4,Accept,1.98,0.88
1033,21,15,3.75,11.25,Reject,-3.0,0.05
1033,22,15,5.25,9.75,Accept,1.2,0.77
1033,23,18,5.4,12.6,Reject,-1.08,0.25
1033,24,12,3.0,9.0,Reject,-2.4,0.08
1033,28,12,4.2,7.8,Reject,0.96,0.72
1033,29,12,1.2,10.8,Reject,-7.44,0.0
1033,30,9,1.8,7.2,Reject,-3.06,0.04
1033,31,15,1.5,13.5,Reject,-9.3,0.0
1033,34,15,1.5,13.5,Reject,-9.3,0.0
1033,35,9,1.8,7.2,Reject,-3.06,0.04
1033,36,15,3.0,12.0,Reject,-5.1,0.01
1033,37,9,2.7,6.3,Accept,-0.54,0.37
1033,39,12,4.8,7.2,Accept,2.64,0.93
1033,41,15,6.0,9.0,Accept,3.3,0.96
1033,42,6,1.8,4.2,Reject,-0.36,0.41
1033,43,15,3.75,11.25,Reject,-3.0,0.05
1033,44,9,4.5,4.5,Accept,4.5,0.99
1033,46,15,3.0,12.0,Reject,-5.1,0.01
1033,47,6,2.4,3.6,Accept,1.32,0.79
1033,48,18,9.0,9.0,Accept,9.0,1.0
1033,49,9,4.5,4.5,Accept,4.5,0.99
1033,51,9,2.25,6.75,Accept,-1.8,0.14
1034,1,9,2.7,6.3,Reject,-0.54,0.37
1034,3,9,2.7,6.3,Reject,-0.54,0.37
1034,4,15,3.75,11.25,Accept,-3.0,0.05
1034,5,15,5.25,9.75,Accept,1.2,0.77
1034,6,15,6.0,9.0,Accept,3.3,0.96
1034,7,6,1.8,4.2,Reject,-0.36,0.41
1034,9,15,1.5,13.5,Reject,-9.3,0.0
1034,10,12,4.2,7.8,Accept,0.96,0.72
1034,11,6,2.4,3.6,Accept,1.32,0.79
1034,14,9,1.8,7.2,Reject,-3.06,0.04
1034,15,9,2.7,6.3,Reject,-0.54,0.37
1034,16,15,6.0,9.0,Accept,3.3,0.96
1034,17,18,5.4,12.6,Accept,-1.08,0.25
1034,18,9,3.6,5.4,Accept,1.98,0.88
1034,19,12,4.2,7.8,Accept,0.96,0.72
1034,20,12,4.8,7.2,Accept,2.64,0.93
1034,21,15,3.0,12.0,Reject,-5.1,0.01
1034,24,9,3.6,5.4,Accept,1.98,0.88
1034,25,15,5.25,9.75,Accept,1.2,0.77
1034,26,18,9.0,9.0,Accept,9.0,1.0
1034,27,6,1.2,4.8,Reject,-2.04,0.12
1034,30,15,3.75,11.25,Reject,-3.0,0.05
1034,31,12,2.4,9.6,Reject,-4.08,0.02
1034,33,9,2.7,6.3,Reject,-0.54,0.37
1034,34,9,1.8,7.2,Reject,-3.06,0.04
1034,35,12,1.2,10.8,Reject,-7.44,0.0
1034,36,15,5.25,9.75,Accept,1.2,0.77
1034,37,9,2.25,6.75,Reject,-1.8,0.14
1034,39,15,5.25,9.75,Accept,1.2,0.77
1034,42,9,2.25,6.75,Accept,-1.8,0.14
1034,45,15,3.0,12.0,Reject,-5.1,0.01
1034,47,9,4.5,4.5,Accept,4.5,0.99
1034,48,9,4.5,4.5,Accept,4.5,0.99
1034,49,12,3.0,9.0,Reject,-2.4,0.08
1034,50,15,1.5,13.5,Reject,-9.3,0.0
1034,51,18,4.5,13.5,Reject,-3.6,0.03
1035,1,9,4.5,4.5,Accept,4.5,0.99
1035,2,15,3.75,11.25,Reject,-3.0,0.05
1035,3,15,6.0,9.0,Accept,3.3,0.96
1035,4,15,3.0,12.0,Reject,-5.1,0.01
1035,7,15,1.5,13.5,Reject,-9.3,0.0
1035,9,15,6.0,9.0,Accept,3.3,0.96
1035,10,15,5.25,9.75,Accept,1.2,0.77
1035,12,18,5.4,12.6,Reject,-1.08,0.25
1035,15,9,2.7,6.3,Reject,-0.54,0.37
1035,16,12,2.4,9.6,Reject,-4.08,0.02
1035,17,12,4.2,7.8,Accept,0.96,0.72
1035,18,15,5.25,9.75,Accept,1.2,0.77
1035,19,9,1.8,7.2,Reject,-3.06,0.04
1035,21,9,2.25,6.75,Reject,-1.8,0.14
1035,22,9,4.5,4.5,Accept,4.5,0.99
1035,24,15,3.75,11.25,Reject,-3.0,0.05
1035,25,9,1.8,7.2,Reject,-3.06,0.04
1035,26,15,1.5,13.5,Reject,-9.3,0.0
1035,28,15,3.0,12.0,Reject,-5.1,0.01
1035,29,9,2.7,6.3,Accept,-0.54,0.37
1035,30,12,3.0,9.0,Reject,-2.4,0.08
1035,32,12,1.2,10.8,Reject,-7.44,0.0
1035,33,18,4.5,13.5,Reject,-3.6,0.03
1035,34,6,1.8,4.2,Accept,-0.36,0.41
1035,35,9,2.25,6.75,Reject,-1.8,0.14
1035,36,9,2.7,6.3,Accept,-0.54,0.37
1035,37,18,9.0,9.0,Accept,9.0,1.0
1035,38,15,5.25,9.75,Accept,1.2,0.77
1035,39,9,3.6,5.4,Accept,1.98,0.88
1035,40,9,3.6,5.4,Accept,1.98,0.88
1035,41,12,4.2,7.8,Accept,0.96,0.72
1035,42,6,2.4,3.6,Accept,1.32,0.79
1035,43,12,4.8,7.2,Accept,2.64,0.93
1035,44,9,2.7,6.3,Accept,-0.54,0.37
1035,45,6,1.2,4.8,Reject,-2.04,0.12
1035,47,15,5.25,9.75,Reject,1.2,0.77
1036,2,12,1.2,10.8,Reject,-7.44,0.0
1036,3,6,2.4,3.6,Accept,1.32,0.79
1036,4,15,5.25,9.75,Accept,1.2,0.77
1036,6,9,2.7,6.3,Reject,-0.54,0.37
1036,7,9,1.8,7.2,Reject,-3.06,0.04
1036,8,12,4.8,7.2,Accept,2.64,0.93
1036,9,15,1.5,13.5,Reject,-9.3,0.0
1036,10,15,5.25,9.75,Accept,1.2,0.77
1036,11,12,2.4,9.6,Reject,-4.08,0.02
1036,12,15,3.0,12.0,Reject,-5.1,0.01
1036,14,9,3.6,5.4,Reject,1.98,0.88
1036,15,12,4.2,7.8,Accept,0.96,0.72
1036,16,18,4.5,13.5,Reject,-3.6,0.03
1036,18,15,3.75,11.25,Reject,-3.0,0.05
1036,19,15,5.25,9.75,Accept,1.2,0.77
1036,21,15,6.0,9.0,Accept,3.3,0.96
1036,22,15,3.75,11.25,Reject,-3.0,0.05
1036,26,12,3.0,9.0,Reject,-2.4,0.08
1036,27,15,6.0,9.0,Accept,3.3,0.96
1036,28,9,1.8,7.2,Reject,-3.06,0.04
1036,29,18,5.4,12.6,Reject,-1.08,0.25
1036,31,18,9.0,9.0,Accept,9.0,1.0
1036,33,15,3.0,12.0,Reject,-5.1,0.01
1036,34,9,2.25,6.75,Reject,-1.8,0.14
1036,35,9,2.7,6.3,Accept,-0.54,0.37
1036,38,9,2.25,6.75,Reject,-1.8,0.14
1036,39,9,2.7,6.3,Reject,-0.54,0.37
1036,40,6,1.2,4.8,Reject,-2.04,0.12
1036,41,9,3.6,5.4,Accept,1.98,0.88
1036,42,9,4.5,4.5,Accept,4.5,0.99
1036,43,6,1.8,4.2,Accept,-0.36,0.41
1036,44,15,5.25,9.75,Accept,1.2,0.77
1036,45,9,4.5,4.5,Accept,4.5,0.99
1036,46,15,1.5,13.5,Reject,-9.3,0.0
1036,47,12,4.2,7.8,Accept,0.96,0.72
1036,51,9,2.7,6.3,Reject,-0.54,0.37
1037,1,18,5.4,12.6,Reject,-1.08,0.25
1037,4,15,6.0,9.0,Accept,3.3,0.96
1037,5,12,2.4,9.6,Reject,-4.08,0.02
1037,6,9,2.7,6.3,Reject,-0.54,0.37
1037,7,15,3.75,11.25,Reject,-3.0,0.05
1037,8,6,1.8,4.2,Reject,-0.36,0.41
1037,9,12,3.0,9.0,Reject,-2.4,0.08
1037,11,15,5.25,9.75,Reject,1.2,0.77
1037,12,9,3.6,5.4,Reject,1.98,0.88
1037,13,9,1.8,7.2,Reject,-3.06,0.04
1037,14,12,1.2,10.8,Reject,-7.44,0.0
1037,15,12,4.2,7.8,Accept,0.96,0.72
1037,16,9,2.25,6.75,Reject,-1.8,0.14
1037,19,9,2.7,6.3,Accept,-0.54,0.37
1037,20,9,2.25,6.75,Reject,-1.8,0.14
1037,23,15,3.0,12.0,Reject,-5.1,0.01
1037,27,18,9.0,9.0,Accept,9.0,1.0
1037,28,18,4.5,13.5,Accept,-3.6,0.03
1037,29,9,4.5,4.5,Accept,4.5,0.99
1037,33,6,2.4,3.6,Reject,1.32,0.79
1037,34,12,4.2,7.8,Accept,0.96,0.72
1037,35,15,1.5,13.5,Reject,-9.3,0.0
1037,36,9,3.6,5.4,Accept,1.98,0.88
1037,37,9,4.5,4.5,Accept,4.5,0.99
1037,39,15,3.0,12.0,Reject,-5.1,0.01
1037,40,15,5.25,9.75,Accept,1.2,0.77
1037,41,9,1.8,7.2,Accept,-3.06,0.04
1037,42,15,5.25,9.75,Accept,1.2,0.77
1037,43,6,1.2,4.8,Reject,-2.04,0.12
1037,44,12,4.8,7.2,Accept,2.64,0.93
1037,45,15,3.75,11.25,Reject,-3.0,0.05
1037,47,9,2.7,6.3,Accept,-0.54,0.37
1037,48,15,1.5,13.5,Reject,-9.3,0.0
1037,49,15,6.0,9.0,Accept,3.3,0.96
1037,50,9,2.7,6.3,Accept,-0.54,0.37
1037,51,15,5.25,9.75,Accept,1.2,0.77
1038,2,15,5.25,9.75,Accept,1.2,0.77
1038,3,9,1.8,7.2,Reject,-3.06,0.04
1038,4,9,2.7,6.3,Accept,-0.54,0.37
1038,5,15,1.5,13.5,Reject,-9.3,0.0
1038,7,9,2.25,6.75,Reject,-1.8,0.14
1038,9,15,5.25,9.75,Reject,1.2,0.77
1038,10,18,9.0,9.0,Accept,9.0,1.0
1038,11,9,2.7,6.3,Reject,-0.54,0.37
1038,12,9,2.25,6.75,Reject,-1.8,0.14
1038,13,15,6.0,9.0,Accept,3.3,0.96
1038,15,9,1.8,7.2,Reject,-3.06,0.04
1038,16,12,4.2,7.8,Accept,0.96,0.72
1038,18,12,3.0,9.0,Reject,-2.4,0.08
1038,22,9,4.5,4.5,Accept,4.5,0.99
1038,23,9,2.7,6.3,Accept,-0.54,0.37
1038,26,12,4.2,7.8,Accept,0.96,0.72
1038,27,15,6.0,9.0,Accept,3.3,0.96
1038,28,15,5.25,9.75,Accept,1.2,0.77
1038,29,15,3.0,12.0,Reject,-5.1,0.01
1038,30,9,3.6,5.4,Accept,1.98,0.88
1038,31,6,2.4,3.6,Accept,1.32,0.79
1038,32,15,3.0,12.0,Reject,-5.1,0.01
1038,33,18,5.4,12.6,Accept,-1.08,0.25
1038,36,15,3.75,11.25,Reject,-3.0,0.05
1038,37,15,3.75,11.25,Reject,-3.0,0.05
1038,38,12,1.2,10.8,Reject,-7.44,0.0
1038,42,6,1.8,4.2,Accept,-0.36,0.41
1038,43,9,3.6,5.4,Accept,1.98,0.88
1038,44,6,1.2,4.8,Reject,-2.04,0.12
1038,45,15,1.5,13.5,Reject,-9.3,0.0
1038,46,9,4.5,4.5,Accept,4.5,0.99
1038,47,15,5.25,9.75,Accept,1.2,0.77
1038,48,9,2.7,6.3,Accept,-0.54,0.37
1038,49,12,4.8,7.2,Accept,2.64,0.93
1038,50,12,2.4,9.6,Reject,-4.08,0.02
1038,51,18,4.5,13.5,Reject,-3.6,0.03
1039,1,12,4.2,7.8,Accept,0.96,0.72
1039,2,15,5.25,9.75,Reject,1.2,0.77
1039,5,9,3.6,5.4,Accept,1.98,0.88
1039,7,15,6.0,9.0,Accept,3.3,0.96
1039,9,15,5.25,9.75,Reject,1.2,0.77
1039,11,15,3.0,12.0,Reject,-5.1,0.01
1039,12,6,1.2,4.8,Reject,-2.04,0.12
1039,13,9,2.7,6.3,Reject,-0.54,0.37
1039,15,9,2.25,6.75,Reject,-1.8,0.14
1039,17,15,1.5,13.5,Reject,-9.3,0.0
1039,19,15,6.0,9.0,Accept,3.3,0.96
1039,21,15,5.25,9.75,Accept,1.2,0.77
1039,22,9,4.5,4.5,Accept,4.5,0.99
1039,23,12,3.0,9.0,Accept,-2.4,0.08
1039,24,15,3.75,11.25,Reject,-3.0,0.05
1039,25,9,2.25,6.75,Reject,-1.8,0.14
1039,26,6,2.4,3.6,Reject,1.32,0.79
1039,27,9,3.6,5.4,Accept,1.98,0.88
1039,28,9,2.7,6.3,Accept,-0.54,0.37
1039,29,9,1.8,7.2,Reject,-3.06,0.04
1039,30,9,2.7,6.3,Reject,-0.54,0.37
1039,32,12,2.4,9.6,Reject,-4.08,0.02
1039,33,15,1.5,13.5,Reject,-9.3,0.0
1039,35,18,4.5,13.5,Reject,-3.6,0.03
1039,36,12,4.2,7.8,Reject,0.96,0.72
1039,37,6,1.8,4.2,Reject,-0.36,0.41
1039,38,15,3.0,12.0,Reject,-5.1,0.01
1039,41,9,4.5,4.5,Accept,4.5,0.99
1039,42,18,5.4,12.6,Reject,-1.08,0.25
1039,43,15,3.75,11.25,Reject,-3.0,0.05
1039,44,12,1.2,10.8,Reject,-7.44,0.0
1039,46,9,2.7,6.3,Reject,-0.54,0.37
1039,48,9,1.8,7.2,Reject,-3.06,0.04
1039,49,12,4.8,7.2,Accept,2.64,0.93
1039,50,18,9.0,9.0,Accept,9.0,1.0
1039,51,15,5.25,9.75,Accept,1.2,0.77
1040,2,15,3.0,12.0,Reject,-5.1,0.01
1040,3,6,1.8,4.2,Reject,-0.36,0.41
1040,5,15,6.0,9.0,Accept,3.3,0.96
1040,6,15,5.25,9.75,Accept,1.2,0.77
1040,7,9,2.7,6.3,Reject,-0.54,0.37
1040,8,18,4.5,13.5,Reject,-3.6,0.03
1040,10,6,1.2,4.8,Reject,-2.04,0.12
1040,12,9,3.6,5.4,Accept,1.98,0.88
1040,14,12,2.4,9.6,Reject,-4.08,0.02
1040,16,9,2.25,6.75,Reject,-1.8,0.14
1040,17,15,5.25,9.75,Accept,1.2,0.77
1040,20,12,4.8,7.2,Accept,2.64,0.93
1040,21,15,1.5,13.5,Reject,-9.3,0.0
1040,22,15,3.75,11.25,Reject,-3.0,0.05
1040,23,9,2.7,6.3,Reject,-0.54,0.37
1040,24,15,1.5,13.5,Reject,-9.3,0.0
1040,25,9,3.6,5.4,Accept,1.98,0.88
1040,26,9,2.7,6.3,Reject,-0.54,0.37
1040,27,9,4.5,4.5,Accept,4.5,0.99
1040,28,6,2.4,3.6,Accept,1.32,0.79
1040,31,9,1.8,7.2,Reject,-3.06,0.04
1040,32,15,5.25,9.75,Accept,1.2,0.77
1040,34,15,3.0,12.0,Reject,-5.1,0.01
1040,35,9,4.5,4.5,Accept,4.5,0.99
1040,36,12,4.2,7.8,Accept,0.96,0.72
1040,37,9,2.7,6.3,Accept,-0.54,0.37
1040,39,12,4.2,7.8,Accept,0.96,0.72
1040,40,9,1.8,7.2,Reject,-3.06,0.04
1040,41,12,3.0,9.0,Reject,-2.4,0.08
1040,43,18,9.0,9.0,Accept,9.0,1.0
1040,44,18,5.4,12.6,Accept,-1.08,0.25
1040,46,12,1.2,10.8,Reject,-7.44,0.0
1040,47,9,2.25,6.75,Reject,-1.8,0.14
1040,48,15,3.75,11.25,Reject,-3.0,0.05
1040,49,15,5.25,9.75,Accept,1.2,0.77
1040,51,15,6.0,9.0,Accept,3.3,0.96
1041,1,9,3.6,5.4,Accept,1.98,0.88
1041,3,12,4.8,7.2,Accept,2.64,0.93
1041,4,6,2.4,3.6,Accept,1.32,0.79
1041,5,15,3.75,11.25,Reject,-3.0,0.05
1041,7,9,3.6,5.4,Accept,1.98,0.88
1041,9,15,3.0,12.0,Reject,-5.1,0.01
1041,10,6,1.2,4.8,Reject,-2.04,0.12
1041,13,9,1.8,7.2,Reject,-3.06,0.04
1041,14,9,4.5,4.5,Accept,4.5,0.99
1041,15,15,1.5,13.5,Reject,-9.3,0.0
1041,16,15,5.25,9.75,Accept,1.2,0.77
1041,17,12,4.2,7.8,Accept,0.96,0.72
1041,18,15,6.0,9.0,Accept,3.3,0.96
1041,19,12,3.0,9.0,Reject,-2.4,0.08
1041,20,12,4.2,7.8,Accept,0.96,0.72
1041,22,9,2.7,6.3,Reject,-0.54,0.37
1041,23,9,2.25,6.75,Reject,-1.8,0.14
1041,24,6,1.8,4.2,Reject,-0.36,0.41
1041,25,15,5.25,9.75,Accept,1.2,0.77
1041,30,12,1.2,10.8,Reject,-7.44,0.0
1041,31,9,1.8,7.2,Accept,-3.06,0.04
1041,32,15,5.25,9.75,Accept,1.2,0.77
1041,33,18,4.5,13.5,Reject,-3.6,0.03
1041,34,15,3.0,12.0,Reject,-5.1,0.01
1041,36,15,3.75,11.25,Reject,-3.0,0.05
1041,37,9,2.7,6.3,Reject,-0.54,0.37
1041,38,18,5.4,12.6,Reject,-1.08,0.25
1041,39,15,5.25,9.75,Accept,1.2,0.77
1041,41,15,6.0,9.0,Accept,3.3,0.96
1041,43,12,2.4,9.6,Reject,-4.08,0.02
1041,44,15,1.5,13.5,Reject,-9.3,0.0
1041,45,9,2.7,6.3,Accept,-0.54,0.37
1041,46,18,9.0,9.0,Accept,9.0,1.0
1041,48,9,4.5,4.5,Accept,4.5,0.99
1041,49,9,2.7,6.3,Reject,-0.54,0.37
1041,51,9,2.25,6.75,Reject,-1.8,0.14
1042,1,9,3.6,5.4,Accept,1.98,0.88
1042,2,18,9.0,9.0,Accept,9.0,1.0
1042,3,12,3.0,9.0,Reject,-2.4,0.08
1042,5,6,1.2,4.8,Reject,-2.04,0.12
1042,7,15,3.75,11.25,Reject,-3.0,0.05
1042,8,15,5.25,9.75,Accept,1.2,0.77
1042,9,9,4.5,4.5,Accept,4.5,0.99
1042,10,15,1.5,13.5,Reject,-9.3,0.0
1042,11,15,3.0,12.0,Reject,-5.1,0.01
1042,12,15,6.0,9.0,Accept,3.3,0.96
1042,15,6,2.4,3.6,Accept,1.32,0.79
1042,17,18,5.4,12.6,Reject,-1.08,0.25
1042,21,12,4.2,7.8,Accept,0.96,0.72
1042,22,15,5.25,9.75,Accept,1.2,0.77
1042,23,15,5.25,9.75,Accept,1.2,0.77
1042,25,15,3.75,11.25,Reject,-3.0,0.05
1042,27,9,2.7,6.3,Reject,-0.54,0.37
1042,28,9,3.6,5.4,Accept,1.98,0.88
1042,30,9,1.8,7.2,Reject,-3.06,0.04
1042,31,12,1.2,10.8,Reject,-7.44,0.0
1042,32,9,2.7,6.3,Reject,-0.54,0.37
1042,34,9,2.25,6.75,Reject,-1.8,0.14
1042,35,12,4.2,7.8,Accept,0.96,0.72
1042,36,18,4.5,13.5,Reject,-3.6,0.03
1042,38,12,4.8,7.2,Accept,2.64,0.93
1042,39,9,2.25,6.75,Reject,-1.8,0.14
1042,40,15,3.0,12.0,Reject,-5.1,0.01
1042,41,6,1.8,4.2,Accept,-0.36,0.41
1042,42,12,2.4,9.6,Reject,-4.08,0.02
1042,44,15,1.5,13.5,Reject,-9.3,0.0
1042,46,15,6.0,9.0,Accept,3.3,0.96
1042,47,9,4.5,4.5,Accept,4.5,0.99
1042,48,15,5.25,9.75,Accept,1.2,0.77
1042,49,9,2.7,6.3,Reject,-0.54,0.37
1042,50,9,2.7,6.3,Accept,-0.54,0.37
1042,51,9,1.8,7.2,Reject,-3.06,0.04
1043,1,15,3.0,12.0,Reject,-5.1,0.01
1043,2,6,1.2,4.8,Reject,-2.04,0.12
1043,3,9,3.6,5.4,Accept,1.98,0.88
1043,4,12,4.2,7.8,Accept,0.96,0.72
1043,5,15,3.75,11.25,Reject,-3.0,0.05
1043,6,15,5.25,9.75,Reject,1.2,0.77
1043,7,15,5.25,9.75,Accept,1.2,0.77
1043,9,9,1.8,7.2,Reject,-3.06,0.04
1043,10,15,5.25,9.75,Accept,1.2,0.77
1043,11,9,2.7,6.3,Reject,-0.54,0.37
1043,12,15,1.5,13.5,Reject,-9.3,0.0
1043,14,15,3.0,12.0,Reject,-5.1,0.01
1043,15,15,6.0,9.0,Accept,3.3,0.96
1043,16,9,2.25,6.75,Reject,-1.8,0.14
1043,17,9,1.8,7.2,Accept,-3.06,0.04
1043,19,15,6.0,9.0,Accept,3.3,0.96
1043,20,18,4.5,13.5,Reject,-3.6,0.03
1043,21,9,3.6,5.4,Accept,1.98,0.88
1043,22,18,5.4,12.6,Reject,-1.08,0.25
1043,24,12,4.2,7.8,Accept,0.96,0.72
1043,25,9,4.5,4.5,Accept,4.5,0.99
1043,27,12,1.2,10.8,Reject,-7.44,0.0
1043,28,15,3.75,11.25,Reject,-3.0,0.05
1043,29,15,1.5,13.5,Reject,-9.3,0.0
1043,33,18,9.0,9.0,Accept,9.0,1.0
1043,35,9,2.7,6.3,Accept,-0.54,0.37
1043,38,12,2.4,9.6,Reject,-4.08,0.02
1043,39,6,1.8,4.2,Reject,-0.36,0.41
1043,40,12,4.8,7.2,Accept,2.64,0.93
1043,41,15,5.25,9.75,Accept,1.2,0.77
1043,42,9,4.5,4.5,Accept,4.5,0.99
1043,44,9,2.7,6.3,Reject,-0.54,0.37
1043,47,12,3.0,9.0,Reject,-2.4,0.08
1043,48,9,2.7,6.3,Accept,-0.54,0.37
1043,49,9,2.25,6.75,Reject,-1.8,0.14
1043,51,6,2.4,3.6,Accept,1.32,0.79
1044,1,12,4.2,7.8,Accept,0.96,0.72
1044,2,15,6.0,9.0,Accept,3.3,0.96
